domain,year,url
colehaan.com,2013,https://web.archive.org/web/20131231124812/http://www.colehaan.com/
colehaan.com,2014,https://web.archive.org/web/20141231230052/http://www.colehaan.com/
colehaan.com,2015,https://web.archive.org/web/20151231111546/http://www.colehaan.com:80/
colehaan.com,2016,https://web.archive.org/web/20161229181950/http://www.colehaan.com/
colehaan.com,2017,https://web.archive.org/web/20171230072431/http://www.colehaan.com:80/
colehaan.com,2018,https://web.archive.org/web/20181231132739/https://www.colehaan.com/
colehaan.com,2019,https://web.archive.org/web/20191231214111/https://www.colehaan.com/
colehaan.com,2020,https://web.archive.org/web/20201231181228/https://www.colehaan.com/
colehaan.com,2021,https://web.archive.org/web/20211231175354/https://www.colehaan.com/
colehaan.com,2022,https://web.archive.org/web/20221231151616/https://www.colehaan.com/
colehaan.com,2023,https://web.archive.org/web/20231231065113/https://www.colehaan.com/
colehaan.com,2024,https://web.archive.org/web/20241231195537/https://www.colehaan.com/
colehaan.com,2025,https://web.archive.org/web/20250428102831/https://www.colehaan.com/
conns.com,2009,https://web.archive.org/web/20091231014013/http://conns.com/
conns.com,2010,https://web.archive.org/web/20101212032226/http://www.conns.com:80/
conns.com,2011,https://web.archive.org/web/20111229161302/http://www.conns.com:80/
conns.com,2012,https://web.archive.org/web/20121218161231/http://www.conns.com/
conns.com,2013,https://web.archive.org/web/20131221002145/http://www.conns.com/
conns.com,2014,https://web.archive.org/web/20141225180520/http://www.conns.com/
conns.com,2015,https://web.archive.org/web/20151219012159/http://www.conns.com/
conns.com,2016,https://web.archive.org/web/20161119001234/http://www.conns.com:80/
conns.com,2017,https://web.archive.org/web/20171229125850/http://www.conns.com:80/
conns.com,2018,https://web.archive.org/web/20181223172206/https://www.conns.com/
conns.com,2019,https://web.archive.org/web/20191231095600/https://www.conns.com/
conns.com,2020,https://web.archive.org/web/20201226060613/https://www.conns.com/
conns.com,2021,https://web.archive.org/web/20211217111829/https://www.conns.com/
conns.com,2022,https://web.archive.org/web/20221231070925/https://www.conns.com/
conns.com,2023,https://web.archive.org/web/20231229175042/https://www.conns.com/
conns.com,2024,https://web.archive.org/web/20241126221101/https://www.conns.com/
conns.com,2025,https://web.archive.org/web/20250425142827/https://www.conns.com/
constructioncomplete.com,2009,https://web.archive.org/web/20091029233309/http://constructioncomplete.com:80/
constructioncomplete.com,2010,https://web.archive.org/web/20101231035852/http://constructioncomplete.com/
constructioncomplete.com,2011,https://web.archive.org/web/20111227073845/http://constructioncomplete.com:80/
constructioncomplete.com,2012,https://web.archive.org/web/20121113235553/http://www.constructioncomplete.com/
constructioncomplete.com,2013,https://web.archive.org/web/20131228103947/http://www.constructioncomplete.com:80/
constructioncomplete.com,2014,https://web.archive.org/web/20140920190358/http://www.constructioncomplete.com:80/
constructioncomplete.com,2015,https://web.archive.org/web/20151209141803/http://www.constructioncomplete.com:80/
constructioncomplete.com,2016,https://web.archive.org/web/20161220071736/http://www.constructioncomplete.com/
constructioncomplete.com,2017,https://web.archive.org/web/20171201133223/http://www.constructioncomplete.com:80/
constructioncomplete.com,2018,https://web.archive.org/web/20181007015258/https://www.constructioncomplete.com/
constructioncomplete.com,2019,https://web.archive.org/web/20190202010206/https://www.constructioncomplete.com/
constructioncomplete.com,2020,https://web.archive.org/web/20201031104522/https://www.constructioncomplete.com/
constructioncomplete.com,2021,https://web.archive.org/web/20211204232657/https://www.constructioncomplete.com/
constructioncomplete.com,2022,https://web.archive.org/web/20221204004414/https://www.constructioncomplete.com/
constructioncomplete.com,2023,https://web.archive.org/web/20231204233158/https://www.constructioncomplete.com/
constructioncomplete.com,2024,https://web.archive.org/web/20241203045031/https://www.constructioncomplete.com/
constructioncomplete.com,2025,https://web.archive.org/web/20250420030758/https://www.constructioncomplete.com/
cooking.com,2009,https://web.archive.org/web/20091228155106/http://www.cooking.com/
cooking.com,2010,https://web.archive.org/web/20101230122714/http://www.cooking.com/
cooking.com,2011,https://web.archive.org/web/20111229203331/http://www.cooking.com:80/
cooking.com,2012,https://web.archive.org/web/20121231162839/http://www.cooking.com:80/
cooking.com,2013,https://web.archive.org/web/20131231234019/http://www.cooking.com/
cooking.com,2014,https://web.archive.org/web/20141231030440/http://www.cooking.com/
cooking.com,2015,https://web.archive.org/web/20151101032508/http://www.cooking.com:80/
cooking.com,2016,https://web.archive.org/web/20161229140910/http://www.cooking.com/
cooking.com,2017,https://web.archive.org/web/20171228022351/http://www.cooking.com/
cooking.com,2018,https://web.archive.org/web/20181231110934/http://www.cooking.com/
cooking.com,2019,https://web.archive.org/web/20190219225018/http://www.cooking.com/
cooking.com,2021,https://web.archive.org/web/20210326072609/http://www.cooking.com/
cooking.com,2022,https://web.archive.org/web/20220208043551/http://cooking.com/
cooking.com,2023,https://web.archive.org/web/20230630174358/http://cooking.com/
costco.com,2009,https://web.archive.org/web/20091231134252/http://www.costco.com:80/
costco.com,2010,https://web.archive.org/web/20101229215647/http://www.costco.com:80/
costco.com,2011,https://web.archive.org/web/20111230092016/http://www.costco.com:80/
costco.com,2012,https://web.archive.org/web/20121231011043/http://www.costco.com:80/
costco.com,2013,https://web.archive.org/web/20131231231311/https://www.costco.com/
costco.com,2014,https://web.archive.org/web/20141231124816/http://www.costco.com/
costco.com,2015,https://web.archive.org/web/20151231221507/https://www.costco.com/
costco.com,2016,https://web.archive.org/web/20161231153057/https://www.costco.com/
costco.com,2017,https://web.archive.org/web/20171231133233/https://www.costco.com/
costco.com,2018,https://web.archive.org/web/20181231224549/https://www.costco.com/
costco.com,2019,https://web.archive.org/web/20191231212126/https://www.costco.com/
costco.com,2020,https://web.archive.org/web/20201231112448/https://www.costco.com/
costco.com,2021,https://web.archive.org/web/20211231170041/https://www.costco.com/
costco.com,2022,https://web.archive.org/web/20221231222245/https://www.costco.com/
costco.com,2023,https://web.archive.org/web/20231231233231/https://www.costco.com/
costco.com,2024,https://web.archive.org/web/20241231234932/https://www.costco.com/
costco.com,2025,https://web.archive.org/web/20250505134848/https://www.costco.com/
crocs.com,2009,https://web.archive.org/web/20091015130504/http://www.crocs.com/
crocs.com,2013,https://web.archive.org/web/20131231220316/http://www.crocs.com/
crocs.com,2014,https://web.archive.org/web/20141231020324/http://www.crocs.com/
crocs.com,2015,https://web.archive.org/web/20151231170618/http://www.crocs.com:80/
crocs.com,2016,https://web.archive.org/web/20161231112701/http://www.crocs.com/
crocs.com,2017,https://web.archive.org/web/20171231085112/http://www.crocs.com:80/
crocs.com,2018,https://web.archive.org/web/20181213084626/https://www.crocs.com/
crocs.com,2019,https://web.archive.org/web/20191231110541/https://www.crocs.com/
crocs.com,2020,https://web.archive.org/web/20201230093130/https://www.crocs.com/
crocs.com,2021,https://web.archive.org/web/20211231202321/https://www.crocs.com/
crocs.com,2022,https://web.archive.org/web/20221231071326/https://www.crocs.com/
crocs.com,2023,https://web.archive.org/web/20231231103722/https://www.crocs.com/
crocs.com,2024,https://web.archive.org/web/20241231030247/https://www.crocs.com/
crocs.com,2025,https://web.archive.org/web/20250503093506/https://www.crocs.com/
delmarfans.com,2009,https://web.archive.org/web/20090520080742/http://www.delmarfans.com:80/
delmarfans.com,2010,https://web.archive.org/web/20101229054617/http://www.delmarfans.com/
delmarfans.com,2011,https://web.archive.org/web/20111218205652/http://www.delmarfans.com:80/
delmarfans.com,2012,https://web.archive.org/web/20121029235110/http://www.delmarfans.com:80/
delmarfans.com,2013,https://web.archive.org/web/20131221074608/http://www.delmarfans.com:80/
delmarfans.com,2014,https://web.archive.org/web/20141231133209/http://www.delmarfans.com:80/
delmarfans.com,2015,https://web.archive.org/web/20151225005423/http://www.delmarfans.com:80/
delmarfans.com,2016,https://web.archive.org/web/20161212112518/http://www.delmarfans.com:80/
delmarfans.com,2017,https://web.archive.org/web/20171224144721/http://www.delmarfans.com:80/
delmarfans.com,2018,https://web.archive.org/web/20181116065601/https://www.delmarfans.com/
delmarfans.com,2019,https://web.archive.org/web/20191215225038/https://www.delmarfans.com/
delmarfans.com,2020,https://web.archive.org/web/20201207214812/https://www.delmarfans.com/
delmarfans.com,2021,https://web.archive.org/web/20211101213729/https://www.delmarfans.com/
delmarfans.com,2022,https://web.archive.org/web/20221204125800/https://www.delmarfans.com/
delmarfans.com,2023,https://web.archive.org/web/20230831002628/https://www.delmarfans.com/
delmarfans.com,2024,https://web.archive.org/web/20241216204653/https://www.delmarfans.com/
delmarfans.com,2025,https://web.archive.org/web/20250117064435/https://www.delmarfans.com/
deluxe.com,2009,https://web.archive.org/web/20091102084649/http://www.deluxe.com/
deluxe.com,2010,https://web.archive.org/web/20101128022249/http://www.deluxe.com/
deluxe.com,2011,https://web.archive.org/web/20111230045343/http://www.deluxe.com:80/
deluxe.com,2012,https://web.archive.org/web/20121211121744/http://www.deluxe.com/
deluxe.com,2016,https://web.archive.org/web/20161203013532/https://www.deluxe.com/
deluxe.com,2017,https://web.archive.org/web/20171226234553/https://www.deluxe.com/
deluxe.com,2018,https://web.archive.org/web/20181211105123/https://www.deluxe.com/
deluxe.com,2019,https://web.archive.org/web/20191214110113/https://www.deluxe.com/
deluxe.com,2020,https://web.archive.org/web/20201231140935/https://www.deluxe.com/
deluxe.com,2021,https://web.archive.org/web/20211116132435/https://www.deluxe.com/
deluxe.com,2022,https://web.archive.org/web/20221207093730/https://www.deluxe.com/
deluxe.com,2023,https://web.archive.org/web/20231114231314/https://www.deluxe.com/
deluxe.com,2024,https://web.archive.org/web/20241211133029/https://www.deluxe.com/
deluxe.com,2025,https://web.archive.org/web/20250404051843/https://www.deluxe.com/
discounttire.com,2009,https://web.archive.org/web/20090406044720/http://www.discounttire.com:80/
discounttire.com,2017,https://web.archive.org/web/20171025131019/https://www.discounttire.com//
discounttire.com,2018,https://web.archive.org/web/20181225131717/https://www.discounttire.com/
discounttire.com,2019,https://web.archive.org/web/20191122024553/https://www.discounttire.com/
discounttire.com,2020,https://web.archive.org/web/20201231082648/https://www.discounttire.com/
discounttire.com,2021,https://web.archive.org/web/20211211104647/https://www.discounttire.com/
discounttire.com,2022,https://web.archive.org/web/20221223185831/https://www.discounttire.com/
discounttire.com,2023,https://web.archive.org/web/20231229215132/https://www.discounttire.com/
discounttire.com,2024,https://web.archive.org/web/20241231124947/https://www.discounttire.com/
discounttire.com,2025,https://web.archive.org/web/20250506011926/https://www.discounttire.com/
dollargeneral.com,2009,https://web.archive.org/web/20090107040228/http://www.dollargeneral.com//
dollargeneral.com,2016,https://web.archive.org/web/20161226215814/http://www.dollargeneral.com/
dollargeneral.com,2017,https://web.archive.org/web/20171231113856/http://www.dollargeneral.com/
dollargeneral.com,2018,https://web.archive.org/web/20181215224912/https://www.dollargeneral.com/
dollargeneral.com,2019,https://web.archive.org/web/20191212015112/https://www.dollargeneral.com/
dollargeneral.com,2020,https://web.archive.org/web/20201229141710/https://www.dollargeneral.com//
dollargeneral.com,2021,https://web.archive.org/web/20211231091633/https://www.dollargeneral.com/
dollargeneral.com,2022,https://web.archive.org/web/20221231155422/https://www.dollargeneral.com/
dollargeneral.com,2023,https://web.archive.org/web/20231231132208/https://www.dollargeneral.com/
dollargeneral.com,2024,https://web.archive.org/web/20241229180921/https://www.dollargeneral.com/
dollargeneral.com,2025,https://web.archive.org/web/20250505014519/https://www.dollargeneral.com/
dtlr.com,2009,https://web.archive.org/web/20090203062941/http://dtlr.com:80/
dtlr.com,2010,https://web.archive.org/web/20101219174708/http://dtlr.com/
dtlr.com,2011,https://web.archive.org/web/20111219051309/http://www.dtlr.com:80/
dtlr.com,2012,https://web.archive.org/web/20121223232102/http://www.dtlr.com/
dtlr.com,2013,https://web.archive.org/web/20131019111827/http://www.dtlr.com/
dtlr.com,2014,https://web.archive.org/web/20141231153643/http://www.dtlr.com:80/
dtlr.com,2015,https://web.archive.org/web/20151229035851/http://dtlr.com:80/
dtlr.com,2016,https://web.archive.org/web/20161211182752/http://dtlr.com/
dtlr.com,2017,https://web.archive.org/web/20171110080337/http://dtlr.com:80/
dtlr.com,2018,https://web.archive.org/web/20181229130135/https://www.dtlr.com/
dtlr.com,2019,https://web.archive.org/web/20191231091819/https://www.dtlr.com/
dtlr.com,2020,https://web.archive.org/web/20201223032726/https://www.dtlr.com/
dtlr.com,2021,https://web.archive.org/web/20211231070244/https://www.dtlr.com/
dtlr.com,2022,https://web.archive.org/web/20221222044854/https://www.dtlr.com/
dtlr.com,2023,https://web.archive.org/web/20231215223457/https://www.dtlr.com/
dtlr.com,2024,https://web.archive.org/web/20241225135729/https://www.dtlr.com/
dtlr.com,2025,https://web.archive.org/web/20250424120835/https://www.dtlr.com/
dvdempire.com,2009,https://web.archive.org/web/20091020155145/http://www.dvdempire.com/
dvdempire.com,2010,https://web.archive.org/web/20101231112844/http://www.dvdempire.com:80/
dvdempire.com,2011,https://web.archive.org/web/20111229035555/http://www.dvdempire.com:80/
dvdempire.com,2012,https://web.archive.org/web/20121231075943/http://www.dvdempire.com:80/
dvdempire.com,2013,https://web.archive.org/web/20131231120302/http://www.dvdempire.com/
dvdempire.com,2014,https://web.archive.org/web/20141231110051/http://www.dvdempire.com/
dvdempire.com,2015,https://web.archive.org/web/20151231125755/http://www.dvdempire.com:80/
dvdempire.com,2016,https://web.archive.org/web/20161230231628/http://www.dvdempire.com/
dvdempire.com,2017,https://web.archive.org/web/20171231161052/https://www.dvdempire.com/
dvdempire.com,2018,https://web.archive.org/web/20181230175209/https://www.dvdempire.com/
dvdempire.com,2019,https://web.archive.org/web/20191231223202/https://www.dvdempire.com/
dvdempire.com,2020,https://web.archive.org/web/20201228152847/https://www.dvdempire.com/
dvdempire.com,2021,https://web.archive.org/web/20211231113812/https://www.dvdempire.com/
dvdempire.com,2022,https://web.archive.org/web/20221231161525/https://www.dvdempire.com/
dvdempire.com,2023,https://web.archive.org/web/20231228235153/https://www.dvdempire.com/
dvdempire.com,2024,https://web.archive.org/web/20241230220628/https://www.dvdempire.com/
dvdempire.com,2025,https://web.archive.org/web/20250503085559/https://www.dvdempire.com/
ebags.com,2009,https://web.archive.org/web/20091231131634/http://www.ebags.com:80/
ebags.com,2010,https://web.archive.org/web/20101228224420/http://www.ebags.com:80/
ebags.com,2011,https://web.archive.org/web/20111230064326/http://www.ebags.com:80/
ebags.com,2012,https://web.archive.org/web/20121231023851/http://www.ebags.com:80/
ebags.com,2013,https://web.archive.org/web/20131231220738/http://www.ebags.com/
ebags.com,2014,https://web.archive.org/web/20141231132554/http://www.ebags.com:80/
ebags.com,2015,https://web.archive.org/web/20151230064104/http://www.ebags.com:80/
ebags.com,2016,https://web.archive.org/web/20161211231803/http://www.ebags.com/
ebags.com,2017,https://web.archive.org/web/20171228123430/https://www.ebags.com/
ebags.com,2018,https://web.archive.org/web/20181217143241/https://www.ebags.com/
ebags.com,2019,https://web.archive.org/web/20191231021740/https://www.ebags.com/
ebags.com,2020,https://web.archive.org/web/20201231050122/https://www.ebags.com/
ebags.com,2021,https://web.archive.org/web/20211223010513/https://www.ebags.com/
ebags.com,2022,https://web.archive.org/web/20221225133434/https://www.ebags.com/
ebags.com,2023,https://web.archive.org/web/20231202050141/https://www.ebags.com/
ebags.com,2024,https://web.archive.org/web/20241218084155/https://www.ebags.com/
ebags.com,2025,https://web.archive.org/web/20250420145116/https://www.ebags.com/
ecampus.com,2009,https://web.archive.org/web/20091227150748/http://www.ecampus.com:80/
ecampus.com,2010,https://web.archive.org/web/20101230223650/http://www.ecampus.com/
ecampus.com,2011,https://web.archive.org/web/20111229010219/http://www.ecampus.com:80/
ecampus.com,2012,https://web.archive.org/web/20121231202317/http://www.ecampus.com:80/
ecampus.com,2013,https://web.archive.org/web/20131221102933/http://www.ecampus.com/
ecampus.com,2014,https://web.archive.org/web/20141231130241/http://www.ecampus.com:80/
ecampus.com,2015,https://web.archive.org/web/20151231101406/http://www.ecampus.com/
ecampus.com,2016,https://web.archive.org/web/20161231183521/http://www.ecampus.com/
ecampus.com,2017,https://web.archive.org/web/20171230235505/http://www.ecampus.com/
ecampus.com,2018,https://web.archive.org/web/20181231110938/https://www.ecampus.com/
ecampus.com,2019,https://web.archive.org/web/20191231225152/https://www.ecampus.com/
ecampus.com,2020,https://web.archive.org/web/20201229090033/https://www.ecampus.com/
ecampus.com,2021,https://web.archive.org/web/20211230053306/https://www.ecampus.com/
ecampus.com,2022,https://web.archive.org/web/20221229022645/https://www.ecampus.com/
ecampus.com,2023,https://web.archive.org/web/20231231031133/https://www.ecampus.com/
ecampus.com,2024,https://web.archive.org/web/20241228012555/https://www.ecampus.com/
ecampus.com,2025,https://web.archive.org/web/20250501091624/https://www.ecampus.com/
ecomfort.com,2009,https://web.archive.org/web/20090821084001/http://ecomfort.com:80/
ecomfort.com,2010,https://web.archive.org/web/20100411083004/http://www.ecomfort.com:80/
ecomfort.com,2011,https://web.archive.org/web/20110207204909/http://ecomfort.com/
ecomfort.com,2012,https://web.archive.org/web/20121215003152/http://ecomfort.com:80/
ecomfort.com,2013,https://web.archive.org/web/20131231225613/http://ecomfort.com/
ecomfort.com,2014,https://web.archive.org/web/20141231195205/http://ecomfort.com:80/
ecomfort.com,2015,https://web.archive.org/web/20151226012047/http://www.ecomfort.com/
ecomfort.com,2016,https://web.archive.org/web/20161224053609/http://www.ecomfort.com/
ecomfort.com,2017,https://web.archive.org/web/20171117040540/https://www.ecomfort.com/
ecomfort.com,2018,https://web.archive.org/web/20181204184402/https://www.ecomfort.com/
ecomfort.com,2019,https://web.archive.org/web/20191227224754/https://www.ecomfort.com/
ecomfort.com,2020,https://web.archive.org/web/20201220001400/https://www.ecomfort.com/
ecomfort.com,2021,https://web.archive.org/web/20211217235907/https://www.ecomfort.com/
ecomfort.com,2022,https://web.archive.org/web/20221205032712/https://www.ecomfort.com/
ecomfort.com,2023,https://web.archive.org/web/20231210073337/https://www.ecomfort.com/
ecomfort.com,2024,https://web.archive.org/web/20241203165953/https://www.ecomfort.com/
ecomfort.com,2025,https://web.archive.org/web/20250502125044/https://www.ecomfort.com/
edimensional.com,2009,https://web.archive.org/web/20091224061234/http://www.edimensional.com/
edimensional.com,2010,https://web.archive.org/web/20101225163406/https://www.edimensional.com/
edimensional.com,2011,https://web.archive.org/web/20111013134400/http://www.edimensional.com/
edimensional.com,2012,https://web.archive.org/web/20121119012218/http://www.edimensional.com/
edimensional.com,2013,https://web.archive.org/web/20131226174058/http://www.edimensional.com/
edimensional.com,2014,https://web.archive.org/web/20141012191334/http://www.edimensional.com:80/
edimensional.com,2015,https://web.archive.org/web/20151222110035/http://www.edimensional.com:80/
edimensional.com,2016,https://web.archive.org/web/20161223005319/http://www.edimensional.com:80/
edimensional.com,2017,https://web.archive.org/web/20171225090251/http://www.edimensional.com:80/
edimensional.com,2018,https://web.archive.org/web/20181227225729/http://edimensional.com/
edimensional.com,2019,https://web.archive.org/web/20191223114903/http://www.edimensional.com:80/
edimensional.com,2020,https://web.archive.org/web/20201106232800/http://www.edimensional.com/
edimensional.com,2021,https://web.archive.org/web/20211207113003/http://www.edimensional.com/
edimensional.com,2022,https://web.archive.org/web/20221206144600/https://www.edimensional.com/
edimensional.com,2023,https://web.archive.org/web/20231211031439/http://www.edimensional.com/
edimensional.com,2024,https://web.archive.org/web/20241217070247/https://www.edimensional.com/
edimensional.com,2025,https://web.archive.org/web/20250417212543/http://www.edimensional.com/
ericdress.com,2012,https://web.archive.org/web/20121119071333/http://www.ericdress.com:80/
ericdress.com,2013,https://web.archive.org/web/20130826040320/http://www.ericdress.com/
ericdress.com,2014,https://web.archive.org/web/20141227094047/http://www.ericdress.com:80/
ericdress.com,2015,https://web.archive.org/web/20151231015959/http://www.ericdress.com:80/
ericdress.com,2016,https://web.archive.org/web/20161206042238/http://www.ericdress.com/
ericdress.com,2017,https://web.archive.org/web/20171220001822/https://www.ericdress.com/
ericdress.com,2018,https://web.archive.org/web/20181231035752/https://www.ericdress.com/
ericdress.com,2019,https://web.archive.org/web/20191223030757/https://www.ericdress.com/
ericdress.com,2020,https://web.archive.org/web/20201223032903/https://www.ericdress.com/
ericdress.com,2021,https://web.archive.org/web/20211217111220/https://www.ericdress.com/
ericdress.com,2022,https://web.archive.org/web/20221229230830/https://www.ericdress.com/
ericdress.com,2023,https://web.archive.org/web/20231231234405/https://www.ericdress.com/
ericdress.com,2024,https://web.archive.org/web/20241208084614/https://www.ericdress.com/
ericdress.com,2025,https://web.archive.org/web/20250327165254/https://www.ericdress.com/
esportsonline.com,2009,https://web.archive.org/web/20091021065000/http://www.esportsonline.com/
esportsonline.com,2011,https://web.archive.org/web/20111007053315/http://esportsonline.com/
esportsonline.com,2012,https://web.archive.org/web/20120817023828/http://www.esportsonline.com:80/
esportsonline.com,2013,https://web.archive.org/web/20131222232638/http://www.esportsonline.com/
esportsonline.com,2014,https://web.archive.org/web/20141227093321/http://www.esportsonline.com:80/
esportsonline.com,2015,https://web.archive.org/web/20151223035105/http://www.esportsonline.com:80/
esportsonline.com,2016,https://web.archive.org/web/20161121013238/http://www.esportsonline.com:80/
esportsonline.com,2017,https://web.archive.org/web/20171228034105/http://www.esportsonline.com:80/
esportsonline.com,2018,https://web.archive.org/web/20181222101622/http://www.esportsonline.com:80/
esportsonline.com,2019,https://web.archive.org/web/20191221043211/http://www.esportsonline.com:80/
esportsonline.com,2020,https://web.archive.org/web/20201201013502/https://www.esportsonline.com/
esportsonline.com,2021,https://web.archive.org/web/20211207045535/https://www.esportsonline.com/
esportsonline.com,2022,https://web.archive.org/web/20221002213411/https://www.esportsonline.com/
etronics.com,2009,https://web.archive.org/web/20091212184354/http://www.etronics.com:80/
etronics.com,2010,https://web.archive.org/web/20101231001011/http://www.etronics.com/
etronics.com,2011,https://web.archive.org/web/20110815230021/http://www.etronics.com:80/
etronics.com,2012,https://web.archive.org/web/20121223095603/http://www.etronics.com/
etronics.com,2013,https://web.archive.org/web/20131219194136/http://www.etronics.com:80/
etronics.com,2014,https://web.archive.org/web/20141224183327/http://www.etronics.com:80/
etronics.com,2015,https://web.archive.org/web/20150919204249/https://www.etronics.com/
etronics.com,2016,https://web.archive.org/web/20161021090231/http://www.etronics.com/
etronics.com,2017,https://web.archive.org/web/20170410152117/http://www.etronics.com/
etronics.com,2024,https://web.archive.org/web/20241228192959/https://www.etronics.com/
etronics.com,2025,https://web.archive.org/web/20250419053533/https://www.etronics.com/
express.com,2012,https://web.archive.org/web/20121121085811/http://www.express.com/
express.com,2013,https://web.archive.org/web/20131231220332/http://www.express.com/
express.com,2014,https://web.archive.org/web/20141231200032/http://www.express.com:80/
express.com,2015,https://web.archive.org/web/20151231141301/http://www.express.com:80/
express.com,2016,https://web.archive.org/web/20161231133621/http://www.express.com/
express.com,2017,https://web.archive.org/web/20171230235542/https://www.express.com/
express.com,2018,https://web.archive.org/web/20181231110939/https://www.express.com/
express.com,2019,https://web.archive.org/web/20191231102501/https://www.express.com/
express.com,2020,https://web.archive.org/web/20201231175713/https://www.express.com/
express.com,2021,https://web.archive.org/web/20211231194217/https://www.express.com/
express.com,2022,https://web.archive.org/web/20221231154529/https://www.express.com/
express.com,2023,https://web.archive.org/web/20231231104002/https://www.express.com/
express.com,2024,https://web.archive.org/web/20241225062252/https://www.express.com/
express.com,2025,https://web.archive.org/web/20250502072425/https://www.express.com/
fineartamerica.com,2009,https://web.archive.org/web/20090327091129/http://fineartamerica.com/
fineartamerica.com,2010,https://web.archive.org/web/20101215151435/http://fineartamerica.com/
fineartamerica.com,2011,https://web.archive.org/web/20111229101838/http://fineartamerica.com/
fineartamerica.com,2012,https://web.archive.org/web/20121231164412/http://fineartamerica.com:80/
fineartamerica.com,2013,https://web.archive.org/web/20131230090917/http://fineartamerica.com/
fineartamerica.com,2014,https://web.archive.org/web/20141231103635/http://fineartamerica.com/
fineartamerica.com,2015,https://web.archive.org/web/20151230220634/http://fineartamerica.com:80/
fineartamerica.com,2016,https://web.archive.org/web/20161229045718/http://fineartamerica.com/
fineartamerica.com,2017,https://web.archive.org/web/20171231155321/https://fineartamerica.com/
fineartamerica.com,2018,https://web.archive.org/web/20181229093240/https://fineartamerica.com/
fineartamerica.com,2019,https://web.archive.org/web/20191231044255/https://fineartamerica.com/
fineartamerica.com,2020,https://web.archive.org/web/20201231194045/https://fineartamerica.com/
fineartamerica.com,2021,https://web.archive.org/web/20211229212046/https://fineartamerica.com/
fineartamerica.com,2022,https://web.archive.org/web/20221231134404/https://fineartamerica.com/
fineartamerica.com,2023,https://web.archive.org/web/20231228131341/https://fineartamerica.com/
fineartamerica.com,2024,https://web.archive.org/web/20241227090206/https://fineartamerica.com/
fineartamerica.com,2025,https://web.archive.org/web/20250503060431/https://fineartamerica.com/
fishusa.com,2009,https://web.archive.org/web/20090105162252/http://fishusa.com/
fishusa.com,2012,https://web.archive.org/web/20121219011440/http://www.fishusa.com/
fishusa.com,2013,https://web.archive.org/web/20131227065546/http://www.fishusa.com:80/
fishusa.com,2014,https://web.archive.org/web/20141223070945/http://www.fishusa.com:80/
fishusa.com,2015,https://web.archive.org/web/20151231134333/http://www.fishusa.com:80/
fishusa.com,2016,https://web.archive.org/web/20161202085448/http://www.fishusa.com/
fishusa.com,2017,https://web.archive.org/web/20171230173933/https://www.fishusa.com/
fishusa.com,2018,https://web.archive.org/web/20181104062305/https://www.fishusa.com/
fishusa.com,2019,https://web.archive.org/web/20191215064546/https://www.fishusa.com/
fishusa.com,2020,https://web.archive.org/web/20201216015257/https://www.fishusa.com/
fishusa.com,2021,https://web.archive.org/web/20211217110309/https://www.fishusa.com/
fishusa.com,2022,https://web.archive.org/web/20221231071240/https://www.fishusa.com/
fishusa.com,2023,https://web.archive.org/web/20231215205943/https://www.fishusa.com/
fishusa.com,2024,https://web.archive.org/web/20241227154607/https://www.fishusa.com/
fishusa.com,2025,https://web.archive.org/web/20250403141819/https://www.fishusa.com/
gamefly.com,2009,https://web.archive.org/web/20091229160221/http://www.gamefly.com:80/
gamefly.com,2010,https://web.archive.org/web/20101229201303/http://www.gamefly.com:80/
gamefly.com,2011,https://web.archive.org/web/20111231031347/http://www.gamefly.com:80/
gamefly.com,2012,https://web.archive.org/web/20121231160904/http://www.gamefly.com:80/
gamefly.com,2013,https://web.archive.org/web/20131229021918/http://www.gamefly.com/
gamefly.com,2014,https://web.archive.org/web/20141230074611/http://www.gamefly.com/
gamefly.com,2015,https://web.archive.org/web/20151221225232/https://www.gamefly.com/
gamefly.com,2016,https://web.archive.org/web/20161221180838/https://www.gamefly.com/
gamefly.com,2017,https://web.archive.org/web/20171220033751/https://www.gamefly.com/
gamefly.com,2018,https://web.archive.org/web/20181220131324/https://www.gamefly.com/
gamefly.com,2019,https://web.archive.org/web/20191228082307/https://www.gamefly.com/
gamefly.com,2020,https://web.archive.org/web/20201223033208/https://www.gamefly.com/
gamefly.com,2021,https://web.archive.org/web/20211217132621/https://www.gamefly.com/
gamefly.com,2022,https://web.archive.org/web/20221227081553/https://www.gamefly.com/
gamefly.com,2023,https://web.archive.org/web/20231216214404/https://www.gamefly.com/
gamefly.com,2024,https://web.archive.org/web/20241219025050/https://www.gamefly.com/
gamefly.com,2025,https://web.archive.org/web/20250501012126/https://www.gamefly.com/
gardensalive.com,2010,https://web.archive.org/web/20101225142548/http://www.gardensalive.com/
gardensalive.com,2011,https://web.archive.org/web/20111006213803/http://www.gardensalive.com/
gardensalive.com,2012,https://web.archive.org/web/20121113164048/http://www.gardensalive.com/
gardensalive.com,2013,https://web.archive.org/web/20131204064538/http://www.gardensalive.com/
gardensalive.com,2014,https://web.archive.org/web/20141229032458/http://www.gardensalive.com:80/
gardensalive.com,2015,https://web.archive.org/web/20151224185313/http://www.gardensalive.com:80/
gardensalive.com,2016,https://web.archive.org/web/20161230180236/http://www.gardensalive.com/
gardensalive.com,2017,https://web.archive.org/web/20171231085709/http://www.gardensalive.com:80/
